"adress","electricity_costs_usd","borough","area_name","postcode","latitude","longitude","building_name","date"
"360 West 230th St",102000,"Queens","St. Albans",11412,40.690828,-73.763907,"The Multiple Intelligence School",2011-03-01
"360 West 230th St",168800,"Queens","St. Albans",11412,40.690828,-73.763907,"The Multiple Intelligence School",2011-04-01
"360 West 230th St",176400,"Queens","St. Albans",11412,40.690828,-73.763907,"The Multiple Intelligence School",2011-05-01
"360 West 230th St",169600,"Queens","St. Albans",11412,40.690828,-73.763907,"The Multiple Intelligence School",2011-06-01
"360 West 230th St",155600,"Queens","St. Albans",11412,40.690828,-73.763907,"The Multiple Intelligence School",2011-07-01
"360 West 230th St",101200,"Queens","St. Albans",11412,40.690828,-73.763907,"The Multiple Intelligence School",2011-08-01
"360 West 230th St",108000,"Queens","St. Albans",11412,40.690828,-73.763907,"The Multiple Intelligence School",2011-09-01
"360 West 230th St",67200,"Queens","St. Albans",11412,40.690828,-73.763907,"The Multiple Intelligence School",2011-10-01
"360 West 230th St",66800,"Queens","St. Albans",11412,40.690828,-73.763907,"The Multiple Intelligence School",2011-11-01
"360 West 230th St",71600,"Queens","St. Albans",11412,40.690828,-73.763907,"The Multiple Intelligence School",2011-12-01
"360 West 230th St",69600,"Queens","St. Albans",11412,40.690828,-73.763907,"The Multiple Intelligence School",2012-01-01
"360 West 230th St",65600,"Queens","St. Albans",11412,40.690828,-73.763907,"The Multiple Intelligence School",2012-02-01
"360 West 230th St",106800,"Queens","St. Albans",11412,40.690828,-73.763907,"The Multiple Intelligence School",2012-03-01
"360 West 230th St",151600,"Queens","St. Albans",11412,40.690828,-73.763907,"The Multiple Intelligence School",2012-04-01
"3050 Webster Ave",240000,"Bronx","Pelham Bay-Country Club-City Island",10464,40.843873,-73.785219,"George J. Werdan III School",2008-07-01
"3050 Webster Ave",153600,"Bronx","Pelham Bay-Country Club-City Island",10464,40.843873,-73.785219,"George J. Werdan III School",2008-08-01
"3050 Webster Ave",153600,"Bronx","Pelham Bay-Country Club-City Island",10464,40.843873,-73.785219,"George J. Werdan III School",2008-09-01
"3050 Webster Ave",163800,"Bronx","Pelham Bay-Country Club-City Island",10464,40.843873,-73.785219,"George J. Werdan III School",2008-10-01
"3050 Webster Ave",165000,"Bronx","Pelham Bay-Country Club-City Island",10464,40.843873,-73.785219,"George J. Werdan III School",2008-11-01
"3050 Webster Ave",166200,"Bronx","Pelham Bay-Country Club-City Island",10464,40.843873,-73.785219,"George J. Werdan III School",2008-12-01
"3050 Webster Ave",153600,"Bronx","Pelham Bay-Country Club-City Island",10464,40.843873,-73.785219,"George J. Werdan III School",2009-01-01
"3050 Webster Ave",111600,"Bronx","Pelham Bay-Country Club-City Island",10464,40.843873,-73.785219,"George J. Werdan III School",2009-02-01
"3050 Webster Ave",150600,"Bronx","Pelham Bay-Country Club-City Island",10464,40.843873,-73.785219,"George J. Werdan III School",2009-03-01
"3050 Webster Ave",141600,"Bronx","Pelham Bay-Country Club-City Island",10464,40.843873,-73.785219,"George J. Werdan III School",2009-04-01
"3050 Webster Ave",215400,"Bronx","Pelham Bay-Country Club-City Island",10464,40.843873,-73.785219,"George J. Werdan III School",2009-05-01
"3050 Webster Ave",256800,"Bronx","Pelham Bay-Country Club-City Island",10464,40.843873,-73.785219,"George J. Werdan III School",2009-06-01
"3050 Webster Ave",176400,"Bronx","Pelham Bay-Country Club-City Island",10464,40.843873,-73.785219,"George J. Werdan III School",2009-07-01
"3050 Webster Ave",195600,"Bronx","Pelham Bay-Country Club-City Island",10464,40.843873,-73.785219,"George J. Werdan III School",2009-08-01
"3050 Webster Ave",170400,"Bronx","Pelham Bay-Country Club-City Island",10464,40.843873,-73.785219,"George J. Werdan III School",2009-09-01
"3050 Webster Ave",151800,"Bronx","Pelham Bay-Country Club-City Island",10464,40.843873,-73.785219,"George J. Werdan III School",2009-10-01
"3050 Webster Ave",159600,"Bronx","Pelham Bay-Country Club-City Island",10464,40.843873,-73.785219,"George J. Werdan III School",2009-11-01
"3050 Webster Ave",181800,"Bronx","Pelham Bay-Country Club-City Island",10464,40.843873,-73.785219,"George J. Werdan III School",2009-12-01
"3050 Webster Ave",160800,"Bronx","Pelham Bay-Country Club-City Island",10464,40.843873,-73.785219,"George J. Werdan III School",2010-01-01
"3050 Webster Ave",120600,"Bronx","Pelham Bay-Country Club-City Island",10464,40.843873,-73.785219,"George J. Werdan III School",2010-02-01
"3050 Webster Ave",152400,"Bronx","Pelham Bay-Country Club-City Island",10464,40.843873,-73.785219,"George J. Werdan III School",2010-03-01
"3050 Webster Ave",310800,"Bronx","Pelham Bay-Country Club-City Island",10464,40.843873,-73.785219,"George J. Werdan III School",2010-04-01
"3050 Webster Ave",256800,"Bronx","Pelham Bay-Country Club-City Island",10464,40.843873,-73.785219,"George J. Werdan III School",2010-05-01
"3050 Webster Ave",293600,"Bronx","Pelham Bay-Country Club-City Island",10464,40.843873,-73.785219,"George J. Werdan III School",2010-06-01
"3050 Webster Ave",229200,"Bronx","Pelham Bay-Country Club-City Island",10464,40.843873,-73.785219,"George J. Werdan III School",2010-07-01
"3050 Webster Ave",166800,"Bronx","Pelham Bay-Country Club-City Island",10464,40.843873,-73.785219,"George J. Werdan III School",2010-08-01
"3050 Webster Ave",151200,"Bronx","Pelham Bay-Country Club-City Island",10464,40.843873,-73.785219,"George J. Werdan III School",2010-09-01
"3050 Webster Ave",182400,"Bronx","Pelham Bay-Country Club-City Island",10464,40.843873,-73.785219,"George J. Werdan III School",2010-10-01
"3050 Webster Ave",210000,"Bronx","Pelham Bay-Country Club-City Island",10464,40.843873,-73.785219,"George J. Werdan III School",2010-11-01
"3050 Webster Ave",224800,"Bronx","Pelham Bay-Country Club-City Island",10464,40.843873,-73.785219,"George J. Werdan III School",2010-12-01
"3050 Webster Ave",150800,"Bronx","Pelham Bay-Country Club-City Island",10464,40.843873,-73.785219,"George J. Werdan III School",2011-01-01
"3050 Webster Ave",122800,"Bronx","Pelham Bay-Country Club-City Island",10464,40.843873,-73.785219,"George J. Werdan III School",2011-02-01
"3050 Webster Ave",119600,"Bronx","Pelham Bay-Country Club-City Island",10464,40.843873,-73.785219,"George J. Werdan III School",2011-03-01
"3050 Webster Ave",248000,"Bronx","Pelham Bay-Country Club-City Island",10464,40.843873,-73.785219,"George J. Werdan III School",2011-04-01
"3050 Webster Ave",229600,"Bronx","Pelham Bay-Country Club-City Island",10464,40.843873,-73.785219,"George J. Werdan III School",2011-05-01
"3050 Webster Ave",224800,"Bronx","Pelham Bay-Country Club-City Island",10464,40.843873,-73.785219,"George J. Werdan III School",2011-06-01
"3050 Webster Ave",240000,"Bronx","Pelham Bay-Country Club-City Island",10464,40.843873,-73.785219,"George J. Werdan III School",2011-07-01
"3050 Webster Ave",154800,"Bronx","Pelham Bay-Country Club-City Island",10464,40.843873,-73.785219,"George J. Werdan III School",2011-08-01
"3050 Webster Ave",144000,"Bronx","Pelham Bay-Country Club-City Island",10464,40.843873,-73.785219,"George J. Werdan III School",2011-09-01
"3050 Webster Ave",145600,"Bronx","Pelham Bay-Country Club-City Island",10464,40.843873,-73.785219,"George J. Werdan III School",2011-10-01
"3050 Webster Ave",157600,"Bronx","Pelham Bay-Country Club-City Island",10464,40.843873,-73.785219,"George J. Werdan III School",2011-11-01
"3050 Webster Ave",166400,"Bronx","Pelham Bay-Country Club-City Island",10464,40.843873,-73.785219,"George J. Werdan III School",2011-12-01
"3050 Webster Ave",161200,"Bronx","Pelham Bay-Country Club-City Island",10464,40.843873,-73.785219,"George J. Werdan III School",2012-01-01
"3050 Webster Ave",150400,"Bronx","Pelham Bay-Country Club-City Island",10464,40.843873,-73.785219,"George J. Werdan III School",2012-02-01
"3050 Webster Ave",150000,"Bronx","Pelham Bay-Country Club-City Island",10464,40.843873,-73.785219,"George J. Werdan III School",2012-03-01
"3050 Webster Ave",223600,"Bronx","Pelham Bay-Country Club-City Island",10464,40.843873,-73.785219,"George J. Werdan III School",2012-04-01
"557 Pennsylvania Ave",94400,"Bronx","Kingsbridge Heights",10453,40.85881,-73.909746,"Roberto Clemente School	(Kingsbridge Heights)",2008-07-01
"557 Pennsylvania Ave",84400,"Bronx","Kingsbridge Heights",10453,40.85881,-73.909746,"Roberto Clemente School	(Kingsbridge Heights)",2008-08-01
"557 Pennsylvania Ave",78000,"Bronx","Kingsbridge Heights",10453,40.85881,-73.909746,"Roberto Clemente School	(Kingsbridge Heights)",2008-09-01
"557 Pennsylvania Ave",80000,"Bronx","Kingsbridge Heights",10453,40.85881,-73.909746,"Roberto Clemente School	(Kingsbridge Heights)",2008-10-01
"557 Pennsylvania Ave",80400,"Bronx","Kingsbridge Heights",10453,40.85881,-73.909746,"Roberto Clemente School	(Kingsbridge Heights)",2008-11-01
"557 Pennsylvania Ave",70400,"Bronx","Kingsbridge Heights",10453,40.85881,-73.909746,"Roberto Clemente School	(Kingsbridge Heights)",2008-12-01
"557 Pennsylvania Ave",78000,"Bronx","Kingsbridge Heights",10453,40.85881,-73.909746,"Roberto Clemente School	(Kingsbridge Heights)",2009-01-01
"557 Pennsylvania Ave",62000,"Bronx","Kingsbridge Heights",10453,40.85881,-73.909746,"Roberto Clemente School	(Kingsbridge Heights)",2009-02-01
"557 Pennsylvania Ave",65200,"Bronx","Kingsbridge Heights",10453,40.85881,-73.909746,"Roberto Clemente School	(Kingsbridge Heights)",2009-03-01
"557 Pennsylvania Ave",110800,"Bronx","Kingsbridge Heights",10453,40.85881,-73.909746,"Roberto Clemente School	(Kingsbridge Heights)",2009-04-01
"557 Pennsylvania Ave",103200,"Bronx","Kingsbridge Heights",10453,40.85881,-73.909746,"Roberto Clemente School	(Kingsbridge Heights)",2009-05-01
"557 Pennsylvania Ave",93600,"Bronx","Kingsbridge Heights",10453,40.85881,-73.909746,"Roberto Clemente School	(Kingsbridge Heights)",2009-06-01
"557 Pennsylvania Ave",100400,"Bronx","Kingsbridge Heights",10453,40.85881,-73.909746,"Roberto Clemente School	(Kingsbridge Heights)",2009-07-01
"557 Pennsylvania Ave",84000,"Bronx","Kingsbridge Heights",10453,40.85881,-73.909746,"Roberto Clemente School	(Kingsbridge Heights)",2009-08-01
"557 Pennsylvania Ave",79200,"Bronx","Kingsbridge Heights",10453,40.85881,-73.909746,"Roberto Clemente School	(Kingsbridge Heights)",2009-09-01
"557 Pennsylvania Ave",93600,"Bronx","Kingsbridge Heights",10453,40.85881,-73.909746,"Roberto Clemente School	(Kingsbridge Heights)",2009-10-01
"557 Pennsylvania Ave",80400,"Bronx","Kingsbridge Heights",10453,40.85881,-73.909746,"Roberto Clemente School	(Kingsbridge Heights)",2009-11-01
"557 Pennsylvania Ave",91200,"Bronx","Kingsbridge Heights",10453,40.85881,-73.909746,"Roberto Clemente School	(Kingsbridge Heights)",2009-12-01
"557 Pennsylvania Ave",86800,"Bronx","Kingsbridge Heights",10453,40.85881,-73.909746,"Roberto Clemente School	(Kingsbridge Heights)",2010-01-01
"557 Pennsylvania Ave",84400,"Bronx","Kingsbridge Heights",10453,40.85881,-73.909746,"Roberto Clemente School	(Kingsbridge Heights)",2010-02-01
"557 Pennsylvania Ave",99600,"Bronx","Kingsbridge Heights",10453,40.85881,-73.909746,"Roberto Clemente School	(Kingsbridge Heights)",2010-03-01
"557 Pennsylvania Ave",107200,"Bronx","Kingsbridge Heights",10453,40.85881,-73.909746,"Roberto Clemente School	(Kingsbridge Heights)",2010-04-01
"557 Pennsylvania Ave",97600,"Bronx","Kingsbridge Heights",10453,40.85881,-73.909746,"Roberto Clemente School	(Kingsbridge Heights)",2010-05-01
"557 Pennsylvania Ave",90800,"Bronx","Kingsbridge Heights",10453,40.85881,-73.909746,"Roberto Clemente School	(Kingsbridge Heights)",2010-06-01
"557 Pennsylvania Ave",98400,"Bronx","Kingsbridge Heights",10453,40.85881,-73.909746,"Roberto Clemente School	(Kingsbridge Heights)",2010-07-01
"557 Pennsylvania Ave",89600,"Bronx","Kingsbridge Heights",10453,40.85881,-73.909746,"Roberto Clemente School	(Kingsbridge Heights)",2010-08-01
"557 Pennsylvania Ave",74000,"Bronx","Kingsbridge Heights",10453,40.85881,-73.909746,"Roberto Clemente School	(Kingsbridge Heights)",2010-09-01
"557 Pennsylvania Ave",81600,"Bronx","Kingsbridge Heights",10453,40.85881,-73.909746,"Roberto Clemente School	(Kingsbridge Heights)",2010-10-01
"557 Pennsylvania Ave",69600,"Bronx","Kingsbridge Heights",10453,40.85881,-73.909746,"Roberto Clemente School	(Kingsbridge Heights)",2010-11-01
"557 Pennsylvania Ave",74400,"Bronx","Kingsbridge Heights",10453,40.85881,-73.909746,"Roberto Clemente School	(Kingsbridge Heights)",2010-12-01
"557 Pennsylvania Ave",69600,"Bronx","Kingsbridge Heights",10453,40.85881,-73.909746,"Roberto Clemente School	(Kingsbridge Heights)",2011-01-01
"557 Pennsylvania Ave",52800,"Bronx","Kingsbridge Heights",10453,40.85881,-73.909746,"Roberto Clemente School	(Kingsbridge Heights)",2011-02-01
"557 Pennsylvania Ave",66400,"Bronx","Kingsbridge Heights",10453,40.85881,-73.909746,"Roberto Clemente School	(Kingsbridge Heights)",2011-03-01
"557 Pennsylvania Ave",1e+05,"Bronx","Kingsbridge Heights",10453,40.85881,-73.909746,"Roberto Clemente School	(Kingsbridge Heights)",2011-04-01
"557 Pennsylvania Ave",77600,"Bronx","Kingsbridge Heights",10453,40.85881,-73.909746,"Roberto Clemente School	(Kingsbridge Heights)",2011-05-01
"557 Pennsylvania Ave",75600,"Bronx","Kingsbridge Heights",10453,40.85881,-73.909746,"Roberto Clemente School	(Kingsbridge Heights)",2011-06-01
"557 Pennsylvania Ave",93600,"Bronx","Kingsbridge Heights",10453,40.85881,-73.909746,"Roberto Clemente School	(Kingsbridge Heights)",2011-07-01
"557 Pennsylvania Ave",78000,"Bronx","Kingsbridge Heights",10453,40.85881,-73.909746,"Roberto Clemente School	(Kingsbridge Heights)",2011-08-01
"557 Pennsylvania Ave",66400,"Bronx","Kingsbridge Heights",10453,40.85881,-73.909746,"Roberto Clemente School	(Kingsbridge Heights)",2011-09-01
"557 Pennsylvania Ave",63600,"Bronx","Kingsbridge Heights",10453,40.85881,-73.909746,"Roberto Clemente School	(Kingsbridge Heights)",2011-10-01
"557 Pennsylvania Ave",58000,"Bronx","Kingsbridge Heights",10453,40.85881,-73.909746,"Roberto Clemente School	(Kingsbridge Heights)",2011-11-01
"557 Pennsylvania Ave",60000,"Bronx","Kingsbridge Heights",10453,40.85881,-73.909746,"Roberto Clemente School	(Kingsbridge Heights)",2011-12-01
"557 Pennsylvania Ave",62800,"Bronx","Kingsbridge Heights",10453,40.85881,-73.909746,"Roberto Clemente School	(Kingsbridge Heights)",2012-01-01
"557 Pennsylvania Ave",55200,"Bronx","Kingsbridge Heights",10453,40.85881,-73.909746,"Roberto Clemente School	(Kingsbridge Heights)",2012-02-01
"557 Pennsylvania Ave",70400,"Bronx","Kingsbridge Heights",10453,40.85881,-73.909746,"Roberto Clemente School	(Kingsbridge Heights)",2012-03-01
"557 Pennsylvania Ave",1e+05,"Bronx","Kingsbridge Heights",10453,40.85881,-73.909746,"Roberto Clemente School	(Kingsbridge Heights)",2012-04-01
"990 Dekalb Ave",71040,"Manhattan","East Harlem South",10029,40.788952,-73.944538,"Thaddeus Stevens School",2008-07-01
"990 Dekalb Ave",61920,"Manhattan","East Harlem South",10029,40.788952,-73.944538,"Thaddeus Stevens School",2008-08-01
"990 Dekalb Ave",66720,"Manhattan","East Harlem South",10029,40.788952,-73.944538,"Thaddeus Stevens School",2008-09-01
"990 Dekalb Ave",62880,"Manhattan","East Harlem South",10029,40.788952,-73.944538,"Thaddeus Stevens School",2008-10-01
"990 Dekalb Ave",62880,"Manhattan","East Harlem South",10029,40.788952,-73.944538,"Thaddeus Stevens School",2008-11-01
"990 Dekalb Ave",58560,"Manhattan","East Harlem South",10029,40.788952,-73.944538,"Thaddeus Stevens School",2008-12-01
"990 Dekalb Ave",60480,"Manhattan","East Harlem South",10029,40.788952,-73.944538,"Thaddeus Stevens School",2009-01-01
"990 Dekalb Ave",53280,"Manhattan","East Harlem South",10029,40.788952,-73.944538,"Thaddeus Stevens School",2009-02-01
"990 Dekalb Ave",63600,"Manhattan","East Harlem South",10029,40.788952,-73.944538,"Thaddeus Stevens School",2009-03-01
"990 Dekalb Ave",64320,"Manhattan","East Harlem South",10029,40.788952,-73.944538,"Thaddeus Stevens School",2009-04-01
"990 Dekalb Ave",66720,"Manhattan","East Harlem South",10029,40.788952,-73.944538,"Thaddeus Stevens School",2009-05-01
"990 Dekalb Ave",64320,"Manhattan","East Harlem South",10029,40.788952,-73.944538,"Thaddeus Stevens School",2009-06-01
"990 Dekalb Ave",66480,"Manhattan","East Harlem South",10029,40.788952,-73.944538,"Thaddeus Stevens School",2009-07-01
"990 Dekalb Ave",69120,"Manhattan","East Harlem South",10029,40.788952,-73.944538,"Thaddeus Stevens School",2009-08-01
"990 Dekalb Ave",67200,"Manhattan","East Harlem South",10029,40.788952,-73.944538,"Thaddeus Stevens School",2009-09-01
"990 Dekalb Ave",72240,"Manhattan","East Harlem South",10029,40.788952,-73.944538,"Thaddeus Stevens School",2009-10-01
"990 Dekalb Ave",65520,"Manhattan","East Harlem South",10029,40.788952,-73.944538,"Thaddeus Stevens School",2009-11-01
"990 Dekalb Ave",66960,"Manhattan","East Harlem South",10029,40.788952,-73.944538,"Thaddeus Stevens School",2009-12-01
